,Product_name,Product_id,Product_Category,price,Professional_Publication,Region_address,Local_address
3589,Stunt Mbck,39236553,Motos,11500.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3590,Yoo pallaa,39236549,Equipements pour enfant et bébé,400.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3591,hilti laser,39236547,Matériels professionnels,3500.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3594,Renault R9,39236538,Voitures,15000.0,private,Rabat-Salé-Zemmour-Zaër,Rommani
3595,Lit pour bebe,39236537,Equipements pour enfant et bébé,1600.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3599,Television Samsung 40 pouce,39236521,Télévisions,2500.0,private,DoukkalaAbda,El Jadida
3600,golf polo 6 essence,39236518,Voitures,89000.0,private,Tanger-Tétouan,Tétouan
3602,pc hp core i7,39236514,Ordinateurs portables,2000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3603,H96 max,39236513,Image & son,390.0,private,Tanger-Tétouan,Tanger
3604,Sony L2 neuf,39236512,Téléphones,900.0,private,Marrakech-Tensift-Al Haouz,Essaouira
3605,plaque de cuisson à gaz,39236511,Electroménager et vaisselles,500.0,private,Grand Casablanca,Casablanca
3606,canapé,39236509,Meubles et décoration,2000.0,private,Grand Casablanca,Mohammedia
3608,Mercedes-Benz CLA 220 D,39236507,Voitures,350000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3609,Renault .kangoo,39236506,Voitures,70000.0,private,Grand Casablanca,Casablanca
3610,jetta,39236494,Voitures,45000.0,private,Grand Casablanca,Casablanca
3612,Chien papillon,39236482,Animaux,600.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3613,Samsung 6j plus,39236480,Téléphones,1100.0,private,Tanger-Tétouan,Tanger
3615,iPhone 7 Plus,39236464,Téléphones,3600.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3617,coussin bébé,39236461,Equipements pour enfant et bébé,500.0,private,Grand Casablanca,Casablanca
3619,pc bureau i5,39236458,Ordinateurs de bureau,2700.0,private,Grand Casablanca,Mohammedia
3620,Extensions de la marque libanaisekarkafi,39236455,Produits de beauté,1500.0,private,Grand Casablanca,Casablanca
3621,Taille 42 ba9a bhal ila jdida ma3emereha telebsat,39236452,Chaussures,100.0,private,Souss-Massa-Drâa,Agadir
3623,Toyota,39236447,Voitures,52000.0,private,Fès-Boulemane,Fès
3626,neòs,39236425,Motos,10000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3628,M4 smartband,39236422,Accessoires informatique et gadgets,155.0,private,Tanger-Tétouan,Tanger
3631,lampadaire ikea neuf,39236415,Meubles et décoration,750.0,private,Grand Casablanca,Casablanca
3633,slt,39236410,Vélos,2000.0,private,Rabat-Salé-Zemmour-Zaër,Khemisset
3634,Neós,39236407,Motos,10000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3635,coussin bébé,39236405,Equipements pour enfant et bébé,400.0,private,Grand Casablanca,Casablanca
3636,moto highland,39236404,Motos,8000.0,private,Oriental,Oujda
3638,Four electrique 380 Volts,39236400,Matériels professionnels,12000.0,private,Meknès-Tafilalet,Meknès
3641,Black opium 50 ml marque Yves Saint Laurent vrais,39236395,Produits de beauté,550.0,private,Souss-Massa-Drâa,Agadir
3644,M4 smartband,39236422,Accessoires informatique et gadgets,155.0,private,Tanger-Tétouan,Tanger
3647,lampadaire ikea neuf,39236415,Meubles et décoration,750.0,private,Grand Casablanca,Casablanca
3649,slt,39236410,Vélos,2000.0,private,Rabat-Salé-Zemmour-Zaër,Khemisset
3650,Neós,39236407,Motos,10000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3651,coussin bébé,39236405,Equipements pour enfant et bébé,400.0,private,Grand Casablanca,Casablanca
3652,moto highland,39236404,Motos,8000.0,private,Oriental,Oujda
3654,Four electrique 380 Volts,39236400,Matériels professionnels,12000.0,private,Meknès-Tafilalet,Meknès
3657,Black opium 50 ml marque Yves Saint Laurent vrais,39236395,Produits de beauté,550.0,private,Souss-Massa-Drâa,Agadir
3659,Iphone 6s,39236390,Téléphones,1100.0,private,Grand Casablanca,Casablanca
3660,salon,39236389,Meubles et décoration,700.0,private,Grand Casablanca,Casablanca
3661,calopsitte en très bonne santé,39236384,Animaux,500.0,private,Grand Casablanca,Casablanca
3664,peugeot,39236375,Voitures,43000.0,private,Rabat-Salé-Zemmour-Zaër,Sala Al-Jadida
3665,generateur solaire multiples,39236373,Matériels professionnels,350.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3667,Renault,39236368,Voitures,27000.0,private,Taza-Al Hoceima-Taounate,Taza
3668,salam khout motor ba9i mlih makina mezyan,39236367,Motos,4000.0,private,Grand Casablanca,Casablanca
3673,Toyota pik up,39236356,Camions,42000.0,private,Souss-Massa-Drâa,Ait Melloul
3674,Mercedes 250,39236349,Voitures,40000.0,private,Chaouia-Ouardigha,Khouribga
3675,four à pizza électrique oem,39236348,Matériels professionnels,9000.0,private,Tanger-Tétouan,Tanger
3676,four pizza gaz,39009461,Matériels professionnels,9000.0,pro,Fès-Boulemane,Fès
3678,Dacia logan,39236338,Voitures,90000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3680,fice sania,39236322,Motos,8000.0,private,Grand Casablanca,Casablanca
3681,Kia Carens Diesel,39236316,Voitures,95000.0,private,DoukkalaAbda,Youssoufia
3682,Google pixel 2 xl,39236313,Téléphones,2100.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3683,Bâche électrique,39236310,Meubles et décoration,20.0,private,Fès-Boulemane,Fès
3684,Golden Compass Tableaux,39236308,Meubles et décoration,300.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
3685,Renault 19 Diesel,39236295,Voitures,60000.0,private,Oriental,Oujda
3686,fait uno,39236294,Voitures,26000.0,private,Fès-Boulemane,Fès
3687,Monture Versace Originale,39236290,Sacs et accessoires,900.0,private,Grand Casablanca,Casablanca
3688,Oneplus 7,39236289,Téléphones,3800.0,private,Souss-Massa-Drâa,Agadir
3690,petit buffet antique,39236285,Art et collections,1500.0,private,Meknès-Tafilalet,Meknès
3691,jeux cd ps4 et ps3,39236282,Jeux vidéo et consoles,50.0,private,Rabat-Salé-Zemmour-Zaër,Khemisset
3694,AirPods wairless 2,39236275,Image & son,1300.0,private,Meknès-Tafilalet,Meknès
3695,photo copy,39236274,Matériels professionnels,9000.0,private,Souss-Massa-Drâa,Agadir
3696,pc portable HP,39236272,Ordinateurs portables,1500.0,private,Oriental,Oujda
3698,Rack 6 inutié marak jv cas original italyi,39236267,Image & son,1500.0,private,Rabat-Salé-Zemmour-Zaër,Salé
3699,CARROUSEL ÉCARLATE TABLEAUX,39236266,Meubles et décoration,300.0,pro,Tanger-Tétouan,Tanger
3701,Paravent 5 volets Orchid II,39236233,Meubles et décoration,950.0,pro,Tanger-Tétouan,Tanger
3702,Sym Orbite,39236232,Motos,9000.0,private,Grand Casablanca,Casablanca
3704,Megane 3,39236227,Voitures,125000.0,private,Fès-Boulemane,Fès
3706,Mercedes 250,39236221,Voitures,30000.0,private,Laâyoune-Boujdour-Sakia El Hamra,Laâyoune
3709,Mercedes class e,39236213,Voitures,60000.0,private,Marrakech-Tensift-Al Haouz,El Kelâa des Sraghna
3710,husky malamut,39236212,Animaux,1500.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3712,Paravent 5 volets PLAN MOTIF II,39236205,Meubles et décoration,950.0,pro,Meknès-Tafilalet,Meknès
3718,iphone 7 normal,39236188,Téléphones,2400.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3719,iphone 5 S 32 g,39236187,Téléphones,700.0,private,Rabat-Salé-Zemmour-Zaër,Salé
3724,Bay foot,39236176,Jeux vidéo et consoles,3000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3725,appartement massay,39236175,Appartements,340000.0,private,Fès-Boulemane,Sefrou
3726,F11 normal 64GB.6GB RAM,39236172,Téléphones,2100.0,private,Grand Casablanca,Casablanca
3729,Appartement,39236161,Appartements,280000.0,private,Taza-Al Hoceima-Taounate,Tamesna
3732,Nikon D3400,39236118,Appareils photo et caméras,3500.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3733,Amplificateur crewn 1200 usa,39236117,Image & son,7000.0,private,Rabat-Salé-Zemmour-Zaër,Salé
3734,volswagen golf2,39236116,Voitures,27000.0,private,Meknès-Tafilalet,Meknès
3735,Billard,39236115,Jeux vidéo et consoles,6500.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3737,Vivo S1,39236112,Téléphones,2849.0,private,Grand Casablanca,Casablanca
3738,spider,39236111,Motos,6000.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3739,Huawei P8 Lite,39236105,Téléphones,800.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3741,itel a22 avendre ba9a jdida bmktha,39236103,Téléphones,600.0,private,Grand Casablanca,Casablanca
3743,Montre Omega,39236096,Montres et bijoux,220.0,private,Tanger-Tétouan,Tanger
3744,Grue de caméra professionnelle de 12m,39236095,Appareils photo et caméras,21000.0,private,Meknès-Tafilalet,Errachidia
3745,Reebok taille 42 d origine,39236092,Chaussures,150.0,private,Souss-Massa-Drâa,Agadir
3749,itel a22 avendre ba9a jdida bmktha,39236084,Téléphones,600.0,private,Grand Casablanca,Casablanca
3753,husky malamute,39236076,Animaux,1500.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3754,Vans taiiler 42,39236075,Chaussures,40.0,private,Souss-Massa-Drâa,Agadir
3755,matiryal,39236074,Matériels professionnels,100.0,private,Oriental,Oujda
3757,sh robo 125,39236071,Motos,26000.0,private,Tadla-Azilal,Béni Mellal
3758,Salon à louer,39236070,"Magasins, commerces et locaux industriels",8000.0,private,Grand Casablanca,Casablanca
3760,semelle,39236067,Sports et loisirs,69.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3761,Woofer home cinéma,39236063,Accessoires informatique et gadgets,1500.0,private,DoukkalaAbda,El Jadida
3762,Renault,39235892,Voitures,140000.0,private,Grand Casablanca,Casablanca
3763,iPhone 8 Plus trés bon état .,39235891,Téléphones,4700.0,private,Grand Casablanca,Casablanca
3764,Samsung s7 a vendre neuf,39235889,Téléphones,1200.0,private,Souss-Massa-Drâa,Agadir
3765,Piano RAMEAU,39235887,Instruments de musique,35000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3766,kongo d65,39235885,Voitures,70000.0,private,Taza-Al Hoceima-Taounate,Thar Es-Souk
3767,Moto stante,39235883,Motos,10000.0,private,Grand Casablanca,Casablanca
3768,aprilia,39235882,Motos,7000.0,private,Taza-Al Hoceima-Taounate,Guercif
3769,tracteur landini,39235875,Engins agricole,135000.0,private,Marrakech-Tensift-Al Haouz,Laattaouia
3771,Boxing gloves et bandat,39235864,Sports et loisirs,120.0,private,Souss-Massa-Drâa,Agadir
3774,tele hot gamme 8g RAM 128g stockage,39235843,Téléphones,3500.0,private,Fès-Boulemane,Fès
3775,Balance decathlon 9dim mais ba9i n9i,39235840,Sports et loisirs,50.0,private,Souss-Massa-Drâa,Agadir
3776,TOUAREG A VENDRE,39235839,Voitures,100000.0,private,Oued Ed-Dahab-Lagouira,Dakhla
3777,Iphone 7 plus,39235836,Téléphones,3400.0,private,Grand Casablanca,Casablanca
3779,A5 2016,39235834,Téléphones,1000.0,private,Fès-Boulemane,Fès
3780,mo9nin,39235832,Animaux,300.0,private,Grand Casablanca,Casablanca
3781,Vivo Y91C,39235827,Téléphones,1049.0,private,Grand Casablanca,Casablanca
3782,NIKE SF ORG,39235822,Chaussures,550.0,private,Rabat-Salé-Zemmour-Zaër,Salé
3783,manteaux women's,39235820,Vêtements,189.0,private,Tanger-Tétouan,Tanger
3785,Palio,39235817,Voitures,32000.0,private,Grand Casablanca,Casablanca
3786,2 citerne d'eau a vendre,39235816,Engins agricole,1111111.0,private,Marrakech-Tensift-Al Haouz,Laattaouia
3787,2013,39235812,Motos,28.0,private,Grand Casablanca,Casablanca
3788,Manette ps3,39235811,Jeux vidéo et consoles,120.0,private,Grand Casablanca,Casablanca
3789,Des tableaux islamiques,38643213,Meubles et décoration,450.0,pro,Meknès-Tafilalet,Meknès
3790,Volkswagen Tiguan Diesel,39235810,Voitures,220000.0,private,Tanger-Tétouan,Tanger
3791,huawei mate 10,39235809,Téléphones,2000.0,private,Fès-Boulemane,Fès
3792,Barre de toit audi a3 noir et gris,38733644,Pièces et accessoires pour véhicules,1200.0,pro,Grand Casablanca,Casablanca
3793,tughwan,39235803,Voitures,350000.0,private,Grand Casablanca,Casablanca
3795,poussette et machay,39235795,Equipements pour enfant et bébé,650.0,private,Meknès-Tafilalet,Meknès
3797,Vente des vêtements importés de la france,39235788,Vêtements,800.0,private,Taza-Al Hoceima-Taounate,Taza
3798,Gaming Headset,39235785,Jeux vidéo et consoles,300.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3799,kanbi3 mazda 7000dh,39235783,Voitures,70000.0,private,Marrakech-Tensift-Al Haouz,Essaouira
3800,four 50 litre,39235782,Electroménager et vaisselles,800.0,private,Meknès-Tafilalet,Meknès
3801,highland,39235772,Motos,7800.0,private,Fès-Boulemane,Fès
3802,fiat fiorino,39235771,Voitures,85000.0,private,Grand Casablanca,Casablanca
3803,mercedes model 82 dw 92,39235770,Voitures,45000.0,private,Tanger-Tétouan,Tétouan
3804,cooper,39235769,Voitures,56000.0,private,Souss-Massa-Drâa,Agadir
3805,Honor 10 (mgsn),39235765,Téléphones,1700.0,private,Meknès-Tafilalet,Meknès
3806,originale,39235762,Vêtements,400.0,private,Grand Casablanca,Casablanca
3807,mazda 6,39235759,Voitures,43000.0,private,Grand Casablanca,Casablanca
3808,ellesse original,39235756,Vêtements,300.0,private,Rabat-Salé-Zemmour-Zaër,Salé
3809,Paravent 5 volets Zen Flowers II,39235754,Meubles et décoration,950.0,pro,Grand Casablanca,Casablanca
3811,Tabe A 2016 white Spen,39235742,Tablettes,1500.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3813,lunettes chopard,39235734,Sacs et accessoires,800.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3816,Samsung galaxy A40,39235727,Téléphones,1600.0,private,Meknès-Tafilalet,Meknès
3817,Canapés occasion,39235726,Meubles et décoration,20000.0,private,Fès-Boulemane,Fès
3818,Polo,39235725,Voitures,300000.0,private,Tanger-Tétouan,Tétouan
3820,Samsung galaxy A40,39235727,Téléphones,1600.0,private,Meknès-Tafilalet,Meknès
3821,Canapés occasion,39235726,Meubles et décoration,20000.0,private,Fès-Boulemane,Fès
3822,Polo,39235725,Voitures,300000.0,private,Tanger-Tétouan,Tétouan
3823,just cavalli,39235722,Montres et bijoux,200.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3825,jeans homme L 33,39235718,Vêtements,250.0,private,Oriental,Oujda
3826,Paravent 5 volets Queue de paon II,39235712,Meubles et décoration,1200.0,pro,Souss-Massa-Drâa,Agadir
3827,Samsung galaxy J6,39235711,Téléphones,1200.0,private,Meknès-Tafilalet,Meknès
3829,petit chat âgé de 3 mois,39235705,Animaux,700.0,private,Grand Casablanca,Casablanca
3830,husky de 6 mois,39235704,Animaux,1800.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3831,Samsung galaxy a10 32giga,39235703,Téléphones,750.0,private,Meknès-Tafilalet,Meknès
3833,Sony z3 compact,39235699,Téléphones,350.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3834,Xbox 360 500GB 4 jeux,39235697,Jeux vidéo et consoles,1000.0,private,Rabat-Salé-Zemmour-Zaër,Temara
3835,Renault Kangoo,39235695,Voitures,142000.0,private,Souss-Massa-Drâa,Agadir
3836,Hyundai Accent,39235693,Voitures,103000.0,private,Grand Casablanca,Casablanca
3837,PC portable,39235691,Ordinateurs portables,950.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3838,Yamaha 3,39235690,Motos,10000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3839,Ford escort,39235689,Voitures,25000.0,private,Gharb-Chrarda-Beni Hssen,Sidi Kacem
3841,Huawei P smart 2019,39235681,Téléphones,1700.0,private,Meknès-Tafilalet,Meknès
3843,Samsung core,39235673,Téléphones,300.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3844,fiat siena,39235672,Voitures,45000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3846,CITIZEN AUTOMATIC,39235667,Montres et bijoux,300.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3847,Peugeot 205,39235666,Voitures,28000.0,private,Souss-Massa-Drâa,Agadir
3848,Power bank 20000,39235657,Téléphones,400.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3849,A20,39235656,Téléphones,1450.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3850,lots de terrain R2 et R3,39235641,Terrains et fermes,660000.0,private,Chaouia-Ouardigha,Bouznika
3851,Mercedes benz,39235629,Voitures,62000.0,private,Tadla-Azilal,Azilal
3853,Samsung J6 plus,39235626,Téléphones,1300.0,private,Fès-Boulemane,Sefrou
3854,tapis KHENIFRA,39235621,Meubles et décoration,700.0,private,Tanger-Tétouan,Tanger
3855,Montures de vue Persol Homme,39235616,Sacs et accessoires,420.0,pro,Grand Casablanca,Casablanca
3856,Iphone x 64gb officiel face id,39235614,Téléphones,3200.0,private,Souss-Massa-Drâa,Agadir
3857,vélo profisienel USA,39235610,Vélos,800.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3858,GOLF 4 volswagen,39235608,Voitures,88000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3859,Paravent design Peacock Tail,39235605,Meubles et décoration,750.0,pro,Fès-Boulemane,Fès
3861,Ram 3gb pc portable,39235598,Ordinateurs portables,280.0,private,Grand Casablanca,Casablanca
3862,Renault R25 diesel,39235597,Voitures,22000.0,private,Tadla-Azilal,Béni Mellal
3863,Hyundai santa fe,39235587,Voitures,85000.0,private,Rabat-Salé-Zemmour-Zaër,Khemisset
3864,unité santral,39235578,Ordinateurs de bureau,800.0,private,Tanger-Tétouan,Tanger
3865,n'ywin,39235573,Vélos,1100.0,private,Oriental,Oujda
3866,pneus pour 4x4,39235569,Pièces et accessoires pour véhicules,1500.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3867,mercedes-benz c220,39235566,Voitures,90000.0,private,Grand Casablanca,Casablanca
3868,Citroen C4,39235565,Voitures,75000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3869,Nikon Coolpix P510,39235564,Appareils photo et caméras,2000.0,private,Grand Casablanca,Casablanca
3871,Refregerateur Wirpool,39235547,Electroménager et vaisselles,2500.0,private,Rabat-Salé-Zemmour-Zaër,Temara
3873,Montre Armani Homme disponible,39235545,Montres et bijoux,1100.0,pro,Grand Casablanca,Casablanca
3877,unité sontral,39235536,Ordinateurs de bureau,500.0,private,Tanger-Tétouan,Tanger
3879,Renault,39235530,Voitures,70000.0,private,Grand Casablanca,Casablanca
3880,pneus,39235518,Pièces et accessoires pour véhicules,700.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3883,fiat Punto,39235511,Voitures,35000.0,private,DoukkalaAbda,Safi
3884,tajin,39235497,Electroménager et vaisselles,75.0,private,Tanger-Tétouan,Tanger
3885,Paravent 5 volets PATH TO THE SEA II,39235495,Meubles et décoration,950.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
3887,appareil  photo et caméra canon,39235488,Appareils photo et caméras,150.0,private,Oriental,Berkane
3888,Renault Kangoo,39235486,Voitures,86000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
3889,location meuble pour les couples,39235485,Appartements,3.0,private,Meknès-Tafilalet,Meknès
3890,HDD hard drive 500GB,39235481,Ordinateurs portables,200.0,private,Grand Casablanca,Casablanca
3892,Interface VAGCOM 2020 FRANCAIS 19.62,39235479,Pièces et accessoires pour véhicules,800.0,pro,Grand Casablanca,Casablanca
3893,103 peogeot,39235477,Motos,4500.0,private,DoukkalaAbda,Azemmour
3895,PS4 500 GO,39235470,Jeux vidéo et consoles,1900.0,private,Grand Casablanca,Casablanca
3896,IPhone 6,39235469,Téléphones,1000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
3897,Ps3 UtraSlim Bonne état,39235468,Jeux vidéo et consoles,1790.0,private,Tanger-Tétouan,Tanger
3898,Villa à louer,39235467,Maisons et villas,18000.0,private,Grand Casablanca,Bouskoura
3900,carte mere s7 edge,39235460,Téléphones,500.0,private,Souss-Massa-Drâa,Ouarzazate
3902,materiel pour cafe,39235454,Matériels professionnels,15000.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3903,Ericsson,39235452,Téléphones,300.0,private,Tanger-Tétouan,Larache
3906,Lit pour fille,39235449,Meubles et décoration,1.0,private,Grand Casablanca,Dar Bouazza
3907,appareil tension,39235446,Matériels professionnels,400.0,private,Oriental,Oujda
3908,Gear s3,39235444,Montres et bijoux,1500.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
3910,Hyundai i10 essence,39235439,Voitures,65000.0,private,Fès-Boulemane,Fès
